Unnamed: 0,n_pets,labels,thresholds,coords,x_min,x_max,y_min,y_max,pet_ratio
1712,1,['dog'],[0.9175343],"[(81.535446, 295.36105, 539.5318, 957.1659)]",81.53544617,539,295.3610535,957.1658936,0.584868827
1713,1,['cat'],[0.87964433],"[(0.0, 200.05571, 275.29047, 650.4392)]",0,275.2904663,200.0557098,650.439209,0.424382716
1714,2,"['cat', 'dog']","[0.83562255, 0.57538944]","[(130.19778, 246.7838, 595.69305, 760.7361), (127.04958, 247.71817, 596.77075, 762.2225)]",130.1977844,595.6930542,247.7181702,760.736084,0.350115741
1715,1,['dog'],[0.9201955],"[(0.70522213, 181.78152, 424.7063, 952.1311)]",0.70522213,424.7062988,181.7815247,952.1311035,0.795619159
1716,1,['dog'],[0.90495],"[(126.66814, 264.53793, 337.68625, 479.11533)]",126.6681366,337.6862488,264.5379333,479.1153259,0.087509645
1717,2,"['cat', 'cat']","[0.8615395, 0.41621336]","[(37.67475, 291.69232, 533.67096, 644.8532), (16.575394, 269.92465, 318.04004, 588.91614)]",37.67475128,318.0400391,291.6923218,588.9161377,0.271945891
1718,1,['cat'],[0.9053818],"[(1.6327515, 162.09004, 512.9731, 622.0135)]",1.632751465,512.9730835,162.0900421,622.0134888,0.425094039
1719,1,['dog'],[0.9377283],"[(46.53627, 18.06095, 1001.811, 943.1956)]",46.53627014,1001.810974,18.06094933,943.1956177,0.893380866
1720,1,['dog'],[0.9374141],"[(122.921684, 245.44342, 366.70224, 763.91644)]",122.9216843,366.70224,245.4434204,763.9164429,0.243811728
1721,1,['cat'],[0.9019934],"[(144.54865, 237.22975, 539.3293, 740.4043)]",144.548645,539,237.2297516,740.4042969,0.383265818
1722,1,['dog'],[0.9328661],"[(54.988815, 137.79378, 614.9007, 882.3287)]",54.98881531,614.9006958,137.7937775,882.3286743,0.603587963
1723,1,['cat'],[0.8562552],"[(8.0095215, 116.36438, 1211.4445, 848.5675)]",8.009521484,1211.444458,116.3643799,848.5675049,0.716630859
1724,1,['cat'],[0.9145844],"[(5.3166504, 1.2196655, 1274.4653, 1277.5686)]",5.316650391,1274.465332,1.219665527,1277.568604,0.988308105
1725,1,['dog'],[0.9505205],"[(69.34674, 382.37567, 700.9654, 1061.7437)]",69.34674072,700.9653931,382.3756714,1061.743652,0.261504517
1726,4,"['dog', 'dog', 'dog', 'dog']","[0.92952234, 0.89902866, 0.8340601, 0.6587837]","[(28.68194, 494.06702, 355.82034, 877.7254), (476.52557, 481.00616, 699.6251, 872.4315), (88.307625, 177.81459, 293.8965, 482.89316), (475.88474, 168.95068, 690.6408, 473.34515)]",476.5255737,293.8965149,494.0670166,473.3451538,0.506024132
1727,1,['dog'],[0.93186563],"[(88.56727, 248.04721, 718.7952, 960.0)]",88.56726837,718.7952271,248.0472107,959,0.648958333
1728,1,['cat'],[0.94223934],"[(334.83466, 58.279022, 1278.165, 593.66235)]",334.8346558,1278.165039,58.27902222,593.6623535,0.411002604
1729,1,['dog'],[0.80663484],"[(3.2865372, 5.527588, 716.6966, 949.05695)]",3.28653717,716.6965942,5.527587891,949.0569458,0.973773148
1730,1,['dog'],[0.9245033],"[(99.444695, 243.32663, 591.5076, 754.47217)]",99.44469452,591.5076294,243.3266296,754.472168,0.363732639
1731,3,"['cat', 'cat', 'dog']","[0.8889031, 0.88474345, 0.5515053]","[(624.4313, 212.99493, 1278.1462, 717.88904), (260.7303, 0.0, 984.7701, 570.0989), (717.1866, 2.1686096, 983.51495, 380.48947)]",717.1865845,983.5149536,212.9949341,380.4894714,0.666308594
1732,1,['dog'],[0.8777277],"[(242.45985, 197.18419, 716.0264, 763.1518)]",242.4598541,716.0264282,197.1841888,763.1517944,0.388682197
1733,1,['dog'],[0.80609107],"[(0.21311036, 0.53975135, 262.83777, 273.17502)]",0.213110358,262.8377686,0.539751351,273.1750183,0.836717982
1734,2,"['cat', 'cat']","[0.9278695, 0.86500907]","[(132.432, 233.5981, 640.0377, 574.32623), (441.52927, 0.27132225, 679.16144, 103.28803)]",441.5292664,640.0377197,233.5980988,103.2880325,0.286085069
1735,1,['cat'],[0.90077525],"[(589.4795, 0.0, 1171.2455, 642.1461)]",589.4794922,1171.245483,0,642.1461182,0.404306614
1736,1,['dog'],[0.9293401],"[(38.80591, 149.87599, 719.9638, 952.43353)]",38.8059082,719,149.8759918,952.4335327,0.791150174
1737,1,['cat'],[0.93078107],"[(56.438187, 223.94055, 456.25543, 879.8486)]",56.43818665,456.2554321,223.9405518,879.8485718,0.37962963
1738,1,['dog'],[0.9558825],"[(218.87332, 153.69379, 894.9266, 641.4147)]",218.8733215,894.9265747,153.6937866,641.4146729,0.412996014
1739,1,['dog'],[0.9209023],"[(30.997513, 47.391434, 479.39737, 587.4042)]",30.99751282,479.3973694,47.39143372,587.4041748,0.817486648
1740,1,['dog'],[0.94222677],"[(59.994446, 8.297519, 373.05627, 541.7702)]",59.9944458,373.0562744,8.29751873,541.7702026,0.555296756
1741,1,['cat'],[0.9229106],"[(0.0, 80.22693, 474.3538, 947.93414)]",0,474.3537903,80.22692871,947.9341431,0.891835938
1742,2,"['cat', 'cat']","[0.92880815, 0.8814081]","[(197.87793, 91.166595, 1245.8326, 898.75574), (0.6205139, 437.5488, 349.4556, 810.1212)]",197.8779297,349.4555969,437.5487976,810.1212158,0.795280489
1743,1,['dog'],[0.8235035],"[(153.58394, 173.09903, 675.67, 956.03326)]",153.5839386,675.6699829,173.0990295,956.0332642,0.591328125
1744,1,['cat'],[0.851627],"[(35.09189, 80.724884, 638.267, 959.2982)]",35.09188843,638.2670288,80.72488403,959,0.766835938
1745,1,['dog'],[0.9242937],"[(163.01657, 161.01558, 575.53143, 889.04517)]",163.016571,575.5314331,161.0155792,889.045166,0.433935185
1746,1,['cat'],[0.779675],"[(298.42194, 103.89618, 969.9057, 853.0)]",298.421936,969.9057007,103.8961792,852,0.460919182
1747,1,['dog'],[0.94578296],"[(123.23403, 42.4395, 720.0, 957.7476)]",123.2340317,719,42.4394989,957.7476196,0.790299479
1748,3,"['cat', 'cat', 'cat']","[0.8839685, 0.6431125, 0.28688824]","[(99.98215, 0.0, 810.84717, 783.9674), (693.90784, 107.33859, 1070.1007, 720.593), (777.05396, 9.057434, 1280.0, 824.9047)]",777.0539551,810.847168,107.3385925,720.5930176,0.765882161
1749,1,['dog'],[0.89679056],"[(72.49278, 39.724365, 937.31616, 858.43524)]",72.49278259,937.3161621,39.72436523,858.4352417,0.768701172
1750,1,['dog'],[0.94383365],"[(99.734344, 227.00873, 538.9448, 765.32007)]",99.73434448,538.9448242,227.008728,765.3200684,0.45607307
1751,3,"['dog', 'dog', 'dog']","[0.93173933, 0.9064902, 0.8986862]","[(678.25165, 296.9276, 1280.0, 694.7279), (0.7007904, 441.69327, 376.76874, 743.6941), (349.167, 409.21735, 687.3175, 658.2502)]",678.2516479,376.7687378,441.6932678,658.2501831,0.349291992
1752,1,['dog'],[0.94648373],"[(173.14734, 0.0, 1273.8322, 958.3961)]",173.1473389,1273.832153,0,958.3961182,0.857584635
1753,1,['cat'],[0.9259635],"[(175.52017, 264.73346, 1095.3552, 909.404)]",175.5201721,1095.355225,264.7334595,909.4039917,0.482910156
1754,1,['cat'],[0.93179643],"[(79.352715, 227.69943, 602.64246, 776.84717)]",79.35271454,602.6424561,227.6994324,776.847168,0.415403646
1755,1,['cat'],[0.91065484],"[(18.510628, 11.204737, 965.121, 955.76245)]",18.51062775,965.1209717,11.20473671,955.7624512,0.914751146
1756,1,['dog'],[0.928407],"[(78.95307, 174.561, 277.3354, 545.14764)]",78.95307159,277.3353882,174.5610046,545.147644,0.233266983
1757,12,"['cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat']","[0.8784901, 0.8698666, 0.8478864, 0.8197404, 0.77866215, 0.7762616, 0.6776132, 0.64368135, 0.6016392, 0.5435937, 0.5370823, 0.4616927]","[(4.4611816, 122.053505, 479.1318, 457.53818), (483.14273, 119.08574, 679.01953, 404.7844), (7.0997887, 482.54483, 354.83014, 952.81915), (481.97214, 563.27496, 828.7286, 955.4605), (197.59296, 200.82825, 412.00516, 475.202), (637.9659, 527.26483, 928.94446, 761.7771), (681.44775, 654.27905, 853.1465, 951.76685), (101.11032, 803.1839, 352.32883, 954.4942), (378.97375, 191.50308, 476.97107, 440.13687), (815.20667, 50.224503, 953.7208, 414.10822), (742.2972, 196.2992, 920.879, 412.1966), (76.64267, 220.38405, 328.5628, 451.82712)]",815.206665,328.5628052,803.1838989,404.7843933,0.672197266
1758,1,['cat'],[0.891698],"[(25.554176, 404.20624, 525.5158, 926.83484)]",25.55417633,525.5158081,404.2062378,926.8348389,0.503472222
1759,1,['dog'],[0.9403136],"[(114.16486, 128.61952, 718.1223, 835.01135)]",114.1648636,718.1223145,128.6195221,835.0113525,0.617806713
1760,1,['cat'],[0.85542154],"[(20.253044, 213.37543, 564.2959, 881.0861)]",20.25304413,564.2958984,213.3754272,881.0861206,0.525740741
1761,1,['cat'],[0.9247701],"[(374.33698, 299.23767, 1277.0686, 802.24414)]",374.3369751,1277.068604,299.2376709,802.2441406,0.36963623
1762,1,['cat'],[0.9242493],"[(428.26617, 304.50198, 746.58966, 692.4501)]",428.2661743,746.5896606,304.5019836,692.4500732,0.100410156
1763,1,['dog'],[0.9235491],"[(42.548904, 152.30118, 615.90674, 879.0997)]",42.54890442,615.9067383,152.301178,879.0996704,0.602677951
1764,2,"['dog', 'dog']","[0.9204124, 0.85468996]","[(146.76173, 64.83277, 389.80072, 529.1014), (305.60696, 0.0, 539.2879, 207.47772)]",305.6069641,389.8007202,64.8327713,207.4777222,0.288234954
1765,1,['dog'],[0.93564725],"[(64.9449, 241.14569, 631.3463, 905.8475)]",64.94490051,631.3463135,241.1456909,905.8474731,0.5446875
1766,3,"['cat', 'dog', 'cat']","[0.6191819, 0.37192804, 0.34614715]","[(36.788258, 218.19814, 316.0872, 687.2585), (297.52353, 134.9607, 479.43085, 553.9558), (207.39029, 570.204, 435.0118, 896.00323)]",297.5235291,316.0871887,570.2039795,553.9558105,0.570286458
1767,1,['cat'],[0.92421454],"[(164.05042, 367.39377, 1278.0421, 954.9204)]",164.050415,1278.042114,367.3937683,954.9204102,0.532159831
1768,1,['cat'],[0.8319493],"[(188.0921, 211.54156, 673.2028, 895.3596)]",188.0921021,673.2028198,211.5415649,895.3596191,0.436867889
1769,1,['dog'],[0.9421922],"[(286.95056, 185.02354, 1000.0, 692.5958)]",286.9505615,999,185.0235443,692.5958252,0.482664
1770,1,['dog'],[0.93312895],"[(178.33943, 118.94916, 715.4541, 850.16626)]",178.3394318,715.4541016,118.9491577,850.1662598,0.568697917
1771,2,"['cat', 'dog']","[0.8110034, 0.4482715]","[(182.86002, 517.473, 454.2202, 675.27423), (200.73656, 515.3568, 452.52347, 673.5473)]",200.736557,452.523468,517.4730225,673.5473022,0.062905093
1772,1,['dog'],[0.8629926],"[(0.97869873, 0.0, 1218.6018, 755.9906)]",0.97869873,1218.601807,0,755.9906006,0.940352994
1773,1,['cat'],[0.9101294],"[(248.52823, 340.8302, 483.51883, 740.1133)]",248.5282288,483.5188293,340.8302002,740.1132813,0.13599537
1774,1,['cat'],[0.9103343],"[(13.668457, 0.0, 1198.1118, 939.8881)]",13.66845703,1198.111816,0,939.8881226,0.905529785
1775,1,['cat'],[0.90688556],"[(172.39558, 135.67323, 902.47156, 696.9902)]",172.3955841,902.4715576,135.673233,696.9901733,0.44436849
1776,1,['dog'],[0.94556177],"[(3.7218907, 39.534615, 415.81943, 495.9829)]",3.721890688,415.8194275,39.53461456,495.9829102,0.875574405
1777,2,"['cat', 'cat']","[0.90195245, 0.73353165]","[(2.7171607, 0.0, 712.4665, 711.504), (606.3951, 78.425224, 1063.4917, 652.4884)]",606.3950806,712.4664917,78.4252243,652.4884033,0.910817084
1778,1,['dog'],[0.9349931],"[(4.122223, 2.7707214, 766.47485, 788.43066)]",4.1222229,766.4748535,2.770721436,788.4306641,0.365559082
1779,1,['cat'],[0.9358509],"[(284.74252, 157.68413, 771.6044, 634.2722)]",284.7425232,771.6043701,157.6841278,634.2722168,0.295383453
1780,1,['cat'],[0.91648036],"[(51.265045, 416.26605, 688.4889, 708.1314)]",51.26504517,688.4888916,416.2660522,708.1314087,0.269103009
1781,2,"['cat', 'cat']","[0.9273605, 0.91671866]","[(244.5294, 114.50258, 541.87256, 423.23608), (567.2823, 239.24118, 890.69904, 447.17487)]",567.2822876,541.8725586,239.2411804,423.236084,0.242475136
1782,2,"['cat', 'cat']","[0.89417046, 0.8369366]","[(13.059677, 9.859016, 820.1448, 469.50403), (26.22853, 486.9439, 833.9394, 947.883)]",26.22853088,820.1447754,486.9439087,469.5040283,0.806474609
1783,1,['dog'],[0.9302853],"[(51.64808, 239.46626, 607.8088, 945.69275)]",51.64807892,607.8087769,239.4662628,945.692749,0.567905093
1784,1,['cat'],[0.9430702],"[(293.70056, 37.526367, 1071.431, 902.9909)]",293.7005615,1071.43103,37.52636719,902.9909058,0.547664388
1785,1,['cat'],[0.92329776],"[(509.4942, 96.57559, 851.8372, 670.0674)]",509.4942017,851.8372192,96.57559204,670.0673828,0.213007813
1786,1,['cat'],[0.94152457],"[(119.38205, 65.3689, 965.69556, 955.698)]",119.3820496,965.6955566,65.36889648,955.697998,0.612744141
1787,1,['cat'],[0.65871215],"[(63.650757, 83.94177, 590.8122, 950.39874)]",63.65075684,590.8121948,83.94177246,950.3987427,0.661037326
1788,2,"['cat', 'cat']","[0.92646575, 0.9038952]","[(93.027954, 41.786407, 820.3773, 713.4037), (772.8786, 185.53381, 1092.1893, 663.635)]",772.8786011,820.3773193,185.5338135,663.6350098,0.568529412
1789,1,['cat'],[0.64363134],"[(303.92532, 36.657818, 589.70795, 615.4114)]",303.9253235,589.7079468,36.65781784,615.411377,0.376947977
1790,2,"['cat', 'cat']","[0.91230875, 0.86120486]","[(27.90512, 121.43094, 715.1044, 561.70764), (574.24133, 273.99176, 936.62646, 624.5006)]",574.241333,715.1043701,273.9917603,561.7076416,0.422280816
1791,1,['cat'],[0.91348195],"[(1.3491344, 119.55016, 300.32272, 588.98627)]",1.349134445,300.3227234,119.5501633,588.9862671,0.746529035
1792,2,"['cat', 'dog']","[0.8648432, 0.77317655]","[(76.8963, 290.2668, 363.17944, 658.3722), (77.53488, 289.55316, 366.12186, 656.7404)]",77.53488159,363.1794434,290.2668152,656.7404175,0.251606001
1793,1,['dog'],[0.9431066],"[(48.2956, 165.92921, 408.1161, 884.0612)]",48.29560089,408.1160889,165.9292145,884.0612183,0.499305556
1794,1,['cat'],[0.9187487],"[(16.037682, 88.28082, 715.691, 637.593)]",16.03768158,715.690979,88.28082275,637.5930176,0.555195313
1795,1,['dog'],[0.9290289],"[(413.21088, 171.79932, 767.88556, 776.1645)]",413.2108765,767.8855591,171.7993164,776.1644897,0.174291992
1796,1,['dog'],[0.94176346],"[(97.28486, 157.93747, 410.43845, 708.0534)]",97.2848587,410.438446,157.9374695,708.0534058,0.483195208
1797,1,['cat'],[0.9227477],"[(101.92877, 1.3348389, 1185.897, 1122.3481)]",101.928772,1185.896973,1.334838867,1122.348145,0.843114454
1798,1,['cat'],[0.8931073],"[(108.232704, 11.343292, 621.1606, 611.6369)]",108.2327042,621.1605835,11.34329224,611.6369019,0.4453125
1799,1,['dog'],[0.9231173],"[(99.673416, 50.63672, 652.6263, 879.73315)]",99.67341614,652.6262817,50.63671875,879.7331543,0.663247975
1800,1,['cat'],[0.81985873],"[(2.7104874, 20.410767, 717.8007, 960.0)]",2.710487366,717.8007202,20.4107666,959,0.972366898
1801,1,['cat'],[0.85407555],"[(124.20802, 0.0, 747.3194, 805.0)]",124.2080231,747.319397,0,804,0.830666667
1802,1,['cat'],[0.90628076],"[(124.06579, 0.46984863, 591.8813, 933.03955)]",124.0657883,591.8812866,0.469848633,933.0395508,0.630368924
1803,1,['dog'],[0.9162015],"[(99.47004, 170.2126, 508.1459, 549.0765)]",99.47003937,508.1459045,170.2126007,549.0764771,0.297914745
1804,1,['cat'],[0.8815199],"[(2.49073, 32.591354, 464.4044, 798.26624)]",2.490730047,464.4043884,32.59135437,798.2662354,0.789373662
1805,6,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog']","[0.7376394, 0.71453166, 0.44708002, 0.3479544, 0.29858804, 0.2569952]","[(424.14188, 227.25311, 920.5143, 825.6318), (139.71298, 224.27637, 492.64868, 748.0141), (2.681744, 305.32977, 323.28595, 741.9953), (5.043061, 12.892273, 910.8311, 942.1388), (617.9024, 226.1518, 920.7067, 661.12634), (412.47467, 213.07335, 666.3545, 698.11816)]",617.9024048,323.2859497,305.3297729,661.1263428,0.958094077
1806,1,['cat'],[0.87418836],"[(36.9451, 0.0, 466.85806, 683.7581)]",36.94509888,466.8580627,0,683.7581177,0.424898727
1807,1,['dog'],[0.9003032],"[(52.2025, 81.230576, 631.1791, 472.17328)]",52.20249939,631.1790771,81.23057556,472.1732788,0.656428323
1808,1,['dog'],[0.94123226],"[(6.5566177, 4.725174, 596.5027, 960.0)]",6.556617737,596.5026855,4.72517395,959,0.816030093
1809,1,['cat'],[0.9435959],"[(0.0, 69.78319, 599.6404, 855.0181)]",0,599.6403809,69.78318787,855.0181274,0.681154514
1810,1,['cat'],[0.8643195],"[(2.9819412, 2.4201508, 711.9492, 947.93024)]",2.981941223,711.9492188,2.420150757,947.9302368,0.969335938
1811,1,['cat'],[0.8091835],"[(2.6158905, 257.33, 720.0, 958.89484)]",2.615890503,719,257.3299866,958.8948364,0.728179977
1812,1,['dog'],[0.9352379],"[(22.123123, 0.9656296, 367.3347, 767.77496)]",22.12312317,367.3346863,0.965629578,767.7749634,0.510445602
1813,2,"['cat', 'dog']","[0.76779926, 0.4647935]","[(180.51508, 643.2584, 325.50266, 924.08936), (220.89835, 436.27405, 341.02084, 642.8951)]",220.8983459,325.502655,643.2584229,642.8950806,0.095010127
1814,1,['cat'],[0.8296608],"[(236.33928, 172.66544, 495.4458, 587.4211)]",236.3392792,495.4458008,172.6654358,587.4210815,0.174943034
1815,1,['dog'],[0.9424561],"[(425.31473, 63.522675, 893.8063, 623.37976)]",425.3147278,893.8062744,63.52267456,623.3797607,0.299588477
1816,1,['cat'],[0.93240863],"[(1.6318588, 68.50452, 538.40094, 661.8746)]",1.631858826,538.4009399,68.5045166,661.8745728,0.61427662
1817,1,['dog'],[0.9327853],"[(68.54759, 152.81662, 479.47943, 931.574)]",68.54759216,479.4794312,152.8166199,931.5739746,0.617609954
1818,1,['dog'],[0.9499652],"[(179.60207, 41.487717, 672.7161, 835.5035)]",179.602066,672.7161255,41.48771667,835.503479,0.566322338
1819,1,['cat'],[0.8787088],"[(97.782974, 94.32889, 822.03687, 940.3409)]",97.78297424,822.0368652,94.32888794,940.3408813,0.772558948
1820,1,['cat'],[0.89363426],"[(44.34771, 155.9509, 652.9551, 571.84406)]",44.34770966,652.9550781,155.9508972,571.8440552,0.365925926
1821,1,['cat'],[0.87072617],"[(236.53107, 358.98657, 548.0409, 721.64703)]",236.5310669,548.0408936,358.9865723,721.6470337,0.163854167
1822,2,"['cat', 'cat']","[0.86400837, 0.3883906]","[(0.0, 0.0, 837.2601, 953.3201), (0.14528704, 419.41315, 465.5023, 955.3178)]",0.145287037,465.5022888,419.413147,953.3201294,0.991496573
1823,2,"['cat', 'cat']","[0.88776964, 0.8860301]","[(0.0, 362.43442, 720.0, 701.61456), (0.84443665, 0.937088, 529.8278, 258.54202)]",0.844436646,529.8278198,362.4344177,258.5420227,0.550581597
1824,1,['dog'],[0.9505735],"[(12.964758, 6.112881, 310.87958, 391.4154)]",12.96475792,310,6.112881184,391.4154053,0.888931934
1825,5,"['cat', 'cat', 'cat', 'cat', 'cat']","[0.9033975, 0.9016578, 0.8549702, 0.8059679, 0.37728375]","[(64.899185, 728.9229, 536.88574, 1217.188), (6.3307495, 81.505356, 518.89026, 566.0), (753.6006, 105.12369, 1114.5411, 598.88477), (680.42505, 661.29626, 1183.8872, 1264.7336), (640.08673, 270.8352, 1271.9739, 633.14325)]",753.6005859,518.8902588,728.9229126,566,0.653720093
1826,3,"['cat', 'cat', 'cat']","[0.9369925, 0.92734414, 0.906419]","[(201.53497, 198.4578, 724.2883, 815.926), (784.6558, 322.07175, 1278.4692, 901.42566), (460.37552, 260.10214, 819.23865, 432.6747)]",784.6558228,724.2883301,322.0717468,432.6747131,0.505539551
1827,1,['cat'],[0.9141651],"[(0.0, 53.21434, 844.1409, 930.75604)]",0,844.1409302,53.21434021,930.7560425,0.840816976
1828,1,['cat'],[0.8774209],"[(0.8109813, 244.51703, 451.71866, 898.89667)]",0.810981274,451.7186584,244.5170288,898.8966675,0.676748348
1829,1,['dog'],[0.94451755],"[(243.79901, 158.14401, 866.5566, 785.4485)]",243.7990112,866.5565796,158.1440125,785.4484863,0.317888184
1830,1,['cat'],[0.92086834],"[(201.56816, 315.2763, 772.16266, 629.8924)]",201.568161,772.1626587,315.2763062,629.892395,0.204954275
1831,1,['cat'],[0.89614624],"[(1.5651321, 49.40605, 240.0, 316.37433)]",1.565132141,239,49.40605164,316.3743286,0.830898438
1832,1,['cat'],[0.91306955],"[(322.4783, 665.2503, 510.12213, 910.36487)]",322.478302,510.1221313,665.2503052,910.3648682,0.066637731
1833,1,['cat'],[0.8808904],"[(0.0, 2.8430786, 714.5182, 956.21893)]",0,714.5181885,2.843078613,956.2189331,0.905022321
1834,1,['cat'],[0.8974303],"[(227.82275, 182.75365, 562.06647, 900.4235)]",227.8227539,562.0664673,182.7536469,900.4235229,0.347989005
1835,1,['dog'],[0.94636446],"[(66.13486, 258.32117, 537.90326, 773.56055)]",66.13485718,537.9032593,258.321167,773.5605469,0.35093316
1836,4,"['dog', 'dog', 'cat', 'dog']","[0.89719737, 0.56891435, 0.4879212, 0.38714954]","[(184.6177, 89.81362, 568.5237, 551.13776), (448.47504, 600.67523, 720.0, 955.03235), (447.3436, 600.1919, 717.06335, 955.12024), (1.6022758, 712.1991, 325.55713, 954.74304)]",448.4750366,325.5571289,712.1990967,551.1377563,0.51031684
1837,1,['dog'],[0.82897586],"[(4.690613, 0.0, 1162.4197, 568.7455)]",4.690612793,1162.419678,0,568.7454834,0.802910156
1838,1,['cat'],[0.8639602],"[(8.154825, 0.11183685, 1075.8448, 711.5381)]",8.154825211,1075.844849,0.111836851,711.5380859,0.975613426
1839,1,['dog'],[0.9435188],"[(23.934736, 87.83844, 708.30835, 931.2873)]",23.93473625,708.3083496,87.83843994,931.2872925,0.844641187
1840,1,['dog'],[0.93582094],"[(112.169525, 196.00603, 398.17133, 557.8978)]",112.1695251,398.1713257,196.0060272,557.8978271,0.269097543
1841,5,"['cat', 'cat', 'cat', 'cat', 'cat']","[0.646588, 0.5807286, 0.5089407, 0.36450976, 0.2690567]","[(537.75305, 327.98657, 997.31836, 649.8141), (314.6832, 329.11667, 569.83826, 572.0561), (887.1779, 300.6356, 1277.6924, 549.4368), (268.92535, 217.2868, 530.39105, 528.3954), (273.61594, 213.66718, 1239.0522, 650.19507)]",887.1779175,530.3910522,329.1166687,528.3953857,0.352505697
